tweet_text	target
8-7-12 manila was flooded, genesis 8:7-12 could it be signs of times? #genesis #flood #manila #ncrflood #habagat #philippines	sympathy_prayers
hashtags help coordinate relief efforts in philippine floods http://t.co/foal8boi	donations_volunteering
from mashable: hashtags help coordinate relief efforts in philippine floods:   in the midst o... http://t.co/q3bpigsv #socialmedia #news	donations_volunteering
hashtags help coordinate relief efforts in philippine floods:   in the midst of widespread flooding in manila, w... http://t.co/hajgxivb	donations_volunteering
rt @ginoboi: #rescueph rt @p1nggoy: francis ong and fam of 1 yale cor. cambridge st. provident vill, marikina. 7 pax stranded on rooftop ...	affected_individuals
rt @iamjayduran88: hangin ka lang, pilipino kami. keep the faith! =)))  #bangonpilipinas #reliefph  #rescueph #floodsph	sympathy_prayers
#bangonpilipinas #reliefph hello mr. sun filipinos keep safe philippines #rescueph #floodsph #prayforthephilippines	sympathy_prayers
rt @leahnavarro: my bro needs rescue pls: jim navarro 0917 8238998 - unit 1, riverside vil. executive homes, cainta #rescueph	affected_individuals
hashtags help coordinate relief efforts in philippine floods via @mashable http://t.co/wr2h3qpn #socialmedia #emergency	donations_volunteering
rt @maulumba: i want to help out #rescueph	sympathy_prayers
rt @mashable: hashtags help coordinate relief efforts in philippine floods - http://t.co/exu7iioc	donations_volunteering
rt @jboygonzalessj: pls rt. remember: ateneo hs #reliefph kitchen for cooked food/2b cooked food items; others like clothes, meds to ate ...	donations_volunteering
this is the moment i really love @dominiqueantm which had a great heart for filipinos | she is a total package of modern woman ♥♥| #reliefph	not_applicable
pls rt. super urgent. the ateneo hs #reliefph kitchen badly needs food containers (paper, kung pwede. ok na styro or microwave plastic).	donations_volunteering
rt @tonyocruz: #reliefph your donations for relief goods accepted at ayala, sm and robinsons malls, and mcdonalds stores. pls rt.	donations_volunteering
lets us offer #prayers for our kababayan who are affected by #flood in #manila. #bangonpilipinas	sympathy_prayers
rt @lolasaturnina: sabi nga nila: work for a cause, not for applause. #reliefph	sympathy_prayers
rt @tonyocruz: #rescueph know someone who was rescued since yesterday? report back now: tweet name/s with #safenow hashtag so we could t ...	caution_advice
@philredcross please rescue tin masangcay and family 09159666718 leo st.villarica subd. cainta #rescueph pls	affected_individuals
rt @davidbonifacio: volunteers arriving #rescueph http://t.co/rkwdpdlk	donations_volunteering
rt @imcelinelim: “@lolasaturnina: sabi nga nila: work for a cause, not for applause. #reliefph”	other_useful_info
@kcmontero @skratchmark please rescue tin masangcay and family 09159666718 leo st villarica subd cainta pls send help to cainta! #rescueph	affected_individuals
rt @jboygonzalessj: pls rt. super urgent. the ateneo hs #reliefph kitchen badly needs food containers (paper, kung pwede. ok na styro or ...	donations_volunteering
relief operations directory: https://t.co/whbnnrcq #reliefph	donations_volunteering
bagyo ka lang. baha ka lang. pinoy ako! ~vice ganda #bangonpilipinas #prayforthephilippines #rescueph	sympathy_prayers
the show goes on! skies clearing over manila/our prayers go out to all the families affected by floods. god willing we'll see u 2night!	sympathy_prayers
hello mr. sun, keep safe, philippines, filipinos, #bangonpilipinas #prayforthephilippines #reliefph	sympathy_prayers
rt @mcdo_ph: mcdonald's restaurants open in metro manila are still accepting donations (rice, noodles, bottled water, etc) for flood vic ...	donations_volunteering
know someone who asked for rescue and was saved? tweet their details to #safenow so that the list with calls for #rescueph can be updated!	other_useful_info
rt @kalayaansb: qc based peeps! @gawadkalingahq has a relief operation at dar, along qc circle! kailangan namin kayo! #reliefph #operati ...	donations_volunteering
manila floods, displacing tens of thousands http://t.co/sxpeiwwf via @timeworld	affected_individuals
to those who want to have a relief operation for small groups, please survey or have occular first. make sure you're safe! #reliefph	donations_volunteering
rt @msderossi: rt @chilimedley twitter accounts u can tweet directly 4 faster rescue response. pls avoid unnecessary traffic #rescueph h ...	donations_volunteering
#reliefph #rescueph rt @tv5manila: de los santos medical on e. rod w/o food, power, needs help - http://t.co/vu7cdgga http://t.co/s6o52kno	donations_volunteering
rt @thefiretracker2: rt @mashable: hashtags help coordinate relief efforts in philippine floods - http://t.co/fp8offyn #smem	donations_volunteering
rt @mcdo_ph: mcdonald's restaurants open in metro manila are still accepting donations (rice, noodles, bottled water, etc) for flood vic ...	donations_volunteering
dear, #rescueph rescuers. we thank you for your fast respond and we appreciate much of your help though you guys have families too. thanks	sympathy_prayers
our god is greater, our god is stronger! #rescueph	sympathy_prayers
@chris_tiu  ph needs genuine help now.. go out and do something guys.   #helpphnow #rescueph  kindly rt &amp; follow too	donations_volunteering
rt @eybibaby: @divinemlee pls help lara gascon. address is 6 maligaya st rosario subd cainta. water rising. 09177579450. #rescueph #247cares	affected_individuals
rt @avataraang: ateneo has too many volunteers but there isn't much to do. send donations. #reliefph	donations_volunteering
“@rodmagaru: use #rescueph for help rescue, #reliefph for food and #floodph for news.”	donations_volunteering
rt @kay_bu: canned goods, bread &amp; bottled water needed at red cross san juan along santolan cor. ortigas! please help! #reliefph	donations_volunteering
i just appreciate how we can laugh our hearts out every now and then despite what is happening amongst us. :) #bangonpilipinas #reliefph	sympathy_prayers
@thatguyslater: the flood will never drown our spirits. proud to be pinoy. #rescueph	sympathy_prayers
rt @judetamayo: to those who want to donate you can go to bulwagang claret, claret school of qc (up vill.). #reliefph please rt @gretche ...	donations_volunteering
rt @bruromars: #bangonpilipinas #reliefph keep safe filipinos! thanks mr. sun! pray for the philippines!	sympathy_prayers
800,000 affected by deadly floods in #manila	affected_individuals
beltijar family 127 riverside dr cor oxford st, provident vill, marikina. +639351676886 +639272060036 @divinemlee #rescueph	affected_individuals
rt @krystazoa hi every1 we r in need of goods here in ateneo. we have enough volunteers already but we only have little donations. #reliefph	donations_volunteering
#reliefph #rescueph rt @heyshaula: approaching ortigas ext area. if you need help, txt me. with (cont) http://t.co/iaaffit7	donations_volunteering
rt @mcdo_ph: mcdonald's restaurants open in metro manila are still accepting donations (rice, noodles, bottled water, etc) for flood vic ...	donations_volunteering
rt @catedeguzman: still hoping that some famous person will donate thousands of things to assumption antipolo, lol. #rescueph	donations_volunteering
updated list of relief operations in the greenhills vicinity. please rt &amp; spread! #reliefph http://t.co/0v9e7ug8	donations_volunteering
rt @mossahmaica: rt “@eynjelagondo: #adamsonlendahand today at st quad, adamson u. please help us rt. we need donations. #reliefph @mat ...	donations_volunteering
rt @rapplerdotcom: #reliefph #floodsph list: evacuation centers, relief operations in metro manila  http://t.co/4viwsscq	donations_volunteering
team calayan @calayanmd to the rescue #reliefph	donations_volunteering
rt @akoposimarcelo: pwu manila are accepting foods,blankets,clothes,water &amp; medicines for the flood victims look for vanessa te 0926 ...	donations_volunteering
bgy mali @sanmateorizal, the town near montalban (rodriguez rizal) is in dire need of help. pls contact romina alfonso 09228440677 #rescueph	donations_volunteering
rt @aybhiepots: @kornflakes600 @yassizzle  bulacan flood victims they need help :( please rt this . thanks guys . #rescueph #reliefph	donations_volunteering
how bad is this. i know olympics is on but surprised not on tv “@ajenglish: floods submerge most of philippine capital http://t.co/41ikdgbq	other_useful_info
ua&amp;p hopes in need of donations such as: ready-to-eat food, water and clothing. drop by pearl dr. ortigas for donations! #unitas #reliefph	donations_volunteering
rt @thatguyslater: the flood will never drown our spirits. proud to be pinoy. #rescueph	sympathy_prayers
@adamlevine send help to #reliefph and #prayforthephilippines , please! thanks! i love you! ☺	sympathy_prayers
ua&amp;p's bea and catalyst are used for @uapasia donations. please check this out http://t.co/mie6jyy0 #reliefph @dzmmteleradyo	donations_volunteering
manila floods sweep away peace of mind for uae filipinos http://t.co/mano4kgu #uae	other_useful_info
rt @kc_concepcion: rt @iamsuperbianca emergency numbers list per city via @gangbadoy #reliefph http://t.co/kdlapuot	donations_volunteering
rt @catalyst_uap: rubber boats urgently needed in ua&amp;p, pearl drive, ortigas. a lot of donations to distribute. #reliefph pls rt	donations_volunteering
#reliefph calling all filos around the globe, let's all  say a 2mins prayer/silence tomorrow thur 5pm phils time.	sympathy_prayers
rt @heartdino: iskooperation: we need more volunteers, noodles and canned goods. #reliefph	donations_volunteering
rt @cas_seb: #rescueph daryll patco is on the roof of his house right now 54 thaddeus marietta romeo village brgy sta lucia pasig city 0 ...	affected_individuals
pakiusap: ang hashtags na #reliefph #rescueph #floodsph ay mahalaga.  gamitin natin ng tama.	donations_volunteering
rt @victoryfort: rt @ferdiecabiling: where to bring your donations? under church heading. thanks gma news! #reliefph http://t.co/y6xvnpke	donations_volunteering
more medicines and plastic and boxes needed in ua&amp;p.   please donate!  #rescueph #reliefph	donations_volunteering
couples for christ @cfchrist #reliefph is now open for donation of goods, ready-to-eat food, blankets, medicine, water,etc.  tel # 7094851	donations_volunteering
rt @mielliewenellie: we welcome outside donors and volunteers to help out at ua&amp;p, located pearl drive, ortigas. #reliefph pls rt @m ...	donations_volunteering
rt @bruromars: #bangonpilipinas #reliefph keep safe filipinos! thanks mr. sun! pray for the philippines!	sympathy_prayers
gonna sort out stuff to donate! #reliefph	donations_volunteering
rt @spcalungsod: couples for christ @cfchrist #reliefph is now open for donation of goods, ready-to-eat food, blankets, medicine, water, ...	donations_volunteering
rt @hindisibeatrice: rt: 911! a house on hacienda avenue, hacienda heights, brgy concepcion 2, marikina is burning! #rescueph	infrastructure_utilities
rt @annphiboly: everything will be fine #pray #bangonpilipinas #mr.sun #thefilipinospirit #rescueph	sympathy_prayers
@stevefdailisan pls help matet reginaldo w/ 2-week old baby lot 4block3 villaolympia sto.domingo cainta rizal 09468266056. thanks. #rescueph	affected_individuals
rt @jennerkardashph: #reliefph #rescueph #bangonpilipinas	donations_volunteering
rt @mcdo_ph: you can still help those affected by floods by dropping off donations in kind in mcdonald's stores open in metro manila.	donations_volunteering
rt @maggiequerido: @gabypatties: 78 michael raymond st marietta romeo vill sta lucia pasig city #rescueph @ancalerts @mmda	affected_individuals
rt @themarcoharder: #floodph kamias cor. kalayaan - waist deep flood. avoid this area.	caution_advice
#reliefph mt “@mamababylove: u can donate bmilk to medela house 29 1st st. new manila qc or up-pgh contact tina/grace 09214535310.	donations_volunteering
rt @akoposimarcelo: please retweet. help: uerm qc and de los santos medical center qc #reliefph #rescueph http://t.co/qazjcxeh	donations_volunteering
rt @saabmagalona: heavy rain just started again here in libis. beginning to cause floods. #floodph	other_useful_info
rt @akoposimarcelo: please retweet. help: uerm qc and de los santos medical center qc #reliefph #rescueph http://t.co/qazjcxeh	infrastructure_utilities
